Year_;Month_;Organization;Region;Country;Type;Spend;Leads Eligible - Total;Offline Spend per Leads Methodology;Offline Spend Real
2024;7;Open English Junior;LATAM;Nicaragua;TV Cable;$ 1,457;0;$ 1,456.76;$ 0.00
2024;7;Open English Junior;LATAM;Panama;SEM-Brand;$ 174;27;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Panama;SEO;$ 0;6;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Panama;Direct;$ 0;2;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Panama;Agent Created;$ 0;2;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Panama;Unknown;$ 0;1;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Panama;Mobile App;$ 0;8;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Panama;TV Cable;$ 757;0;$ 756.51;$ 0.00
2024;7;Open English Junior;LATAM;Paraguay;SEM-Brand;$ 5;17;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Paraguay;SEO;$ 0;5;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Paraguay;Direct;$ 0;3;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Paraguay;Unknown;$ 0;1;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Paraguay;Mobile App;$ 0;1;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Paraguay;TV Cable;$ 682;0;$ 682.36;$ 0.00
2024;7;Open English Junior;LATAM;Peru;SEM-Brand;$ 1,058;234;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Peru;SEO;$ 0;47;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Peru;Direct;$ 0;45;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Peru;Agent Created;$ 0;24;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Peru;Unknown;$ 0;10;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Peru;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Peru;Mobile App;$ 0;36;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Peru;TV Cable;$ 7,460;0;$ 7,460.24;$ 0.00
2024;7;Open English Junior;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 57,759.86
2024;7;Open English Junior;LATAM;Uruguay;SEM-Brand;$ 40;20;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Uruguay;SEO;$ 0;1;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Uruguay;Direct;$ 0;3;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Uruguay;Agent Created;$ 0;3;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Uruguay;Mobile App;$ 0;3;$ 0.00;$ 0.00
2024;7;Open English Junior;LATAM;Uruguay;TV Cable;$ 829;0;$ 829.14;$ 0.00
2024;7;Open English Junior;US_PR;United States;SEM-Brand;$ 1,509;114;$ 0.00;$ 0.00
2024;7;Open English Junior;US_PR;United States;SEO;$ 0;36;$ 0.00;$ 0.00
2024;7;Open English Junior;US_PR;United States;Direct;$ 0;18;$ 0.00;$ 0.00
2024;7;Open English Junior;US_PR;United States;Agent Created;$ 0;50;$ 0.00;$ 0.00
2024;7;Open English Junior;US_PR;United States;Unknown;$ 0;5;$ 0.00;$ 0.00
2024;7;Open English Junior;US_PR;United States;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;7;Open English Junior;US_PR;United States;Mobile App;$ 0;112;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;SEM-Brand;$ 54,323;9,665;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;SEO;$ 0;3,531;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;Direct;$ 0;862;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;Agent Created;$ 0;197;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;Unknown;$ 1,866;356;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;Brand;$ 0;5;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;BrandLift Media;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;ChatGPT;$ 0;3;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;Desktop LP Login;$ 0;191;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;Mobile App;$ 0;552;$ 0.00;$ 0.00
2024;8;OE;Brazil;Brazil;TV Cable;$ 300,999;0;$ 300,998.82;$ 300,998.82
2024;8;OE;LATAM;Argentina;SEM-Brand;$ 11,597;2,638;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;SEO;$ 0;890;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;Direct;$ 0;256;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;Agent Created;$ 0;193;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;Unknown;$ 9;191;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;Desktop LP Login;$ 0;32;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;Mobile App;$ 0;317;$ 0.00;$ 0.00
2024;8;OE;LATAM;Argentina;TV Cable;$ 92,062;0;$ 92,061.52;$ 101,945.31
2024;8;OE;LATAM;Bolivia;SEM-Brand;$ 1,141;139;$ 0.00;$ 0.00
2024;8;OE;LATAM;Bolivia;SEO;$ 0;14;$ 0.00;$ 0.00
2024;8;OE;LATAM;Bolivia;Direct;$ 0;5;$ 0.00;$ 0.00
2024;8;OE;LATAM;Bolivia;Agent Created;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;LATAM;Bolivia;Unknown;$ 0;5;$ 0.00;$ 0.00
2024;8;OE;LATAM;Bolivia;Mobile App;$ 0;27;$ 0.00;$ 0.00
2024;8;OE;LATAM;Bolivia;TV Cable;$ 6,220;0;$ 6,219.58;$ 0.00
2024;8;OE;LATAM;Chile;SEM-Brand;$ 22,464;1,604;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;SEO;$ 0;275;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;Direct;$ 0;90;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;Agent Created;$ 0;56;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;Unknown;$ 2;86;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;BrandLift Media;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;Desktop LP Login;$ 0;11;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;Mobile App;$ 0;81;$ 0.00;$ 0.00
2024;8;OE;LATAM;Chile;TV Cable;$ 44,394;0;$ 44,393.54;$ 0.00
2024;8;OE;LATAM;Colombia;SEM-Brand;$ 47,599;4,185;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;SEO;$ 0;608;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;Direct;$ 0;240;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;Agent Created;$ 0;277;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;Unknown;$ 56;224;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;ChatGPT;$ 0;3;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;Desktop LP Login;$ 0;20;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;Mobile App;$ 0;568;$ 0.00;$ 0.00
2024;8;OE;LATAM;Colombia;TV Cable;$ 132,961;0;$ 132,960.49;$ 0.00
2024;8;OE;LATAM;Costa Rica;SEM-Brand;$ 1,733;250;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;SEO;$ 0;101;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;Direct;$ 0;28;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;Agent Created;$ 0;12;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;Unknown;$ 5;19;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;Desktop LP Login;$ 0;3;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;Mobile App;$ 0;54;$ 0.00;$ 0.00
2024;8;OE;LATAM;Costa Rica;TV Cable;$ 14,038;0;$ 14,037.73;$ 0.00
2024;8;OE;LATAM;Dominican Republic;SEM-Brand;$ 2,485;341;$ 0.00;$ 0.00
2024;8;OE;LATAM;Dominican Republic;SEO;$ 0;72;$ 0.00;$ 0.00
2024;8;OE;LATAM;Dominican Republic;Direct;$ 0;45;$ 0.00;$ 0.00
2024;8;OE;LATAM;Dominican Republic;Agent Created;$ 0;8;$ 0.00;$ 0.00
2024;8;OE;LATAM;Dominican Republic;Unknown;$ 0;23;$ 0.00;$ 0.00
2024;8;OE;LATAM;Dominican Republic;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;LATAM;Dominican Republic;Mobile App;$ 0;152;$ 0.00;$ 0.00
2024;8;OE;LATAM;Dominican Republic;TV Cable;$ 18,011;0;$ 18,011.30;$ 0.00
2024;8;OE;LATAM;Ecuador;SEM-Brand;$ 3,206;314;$ 0.00;$ 0.00
2024;8;OE;LATAM;Ecuador;SEO;$ 0;138;$ 0.00;$ 0.00
2024;8;OE;LATAM;Ecuador;Direct;$ 0;29;$ 0.00;$ 0.00
2024;8;OE;LATAM;Ecuador;Agent Created;$ 0;6;$ 0.00;$ 0.00
2024;8;OE;LATAM;Ecuador;Unknown;$ 2;22;$ 0.00;$ 0.00
2024;8;OE;LATAM;Ecuador;Desktop LP Login;$ 0;3;$ 0.00;$ 0.00
2024;8;OE;LATAM;Ecuador;Mobile App;$ 0;85;$ 0.00;$ 0.00
2024;8;OE;LATAM;Ecuador;TV Cable;$ 20,092;0;$ 20,091.71;$ 0.00
2024;8;OE;LATAM;El Salvador;SEM-Brand;$ 1,211;190;$ 0.00;$ 0.00
2024;8;OE;LATAM;El Salvador;SEO;$ 0;15;$ 0.00;$ 0.00
2024;8;OE;LATAM;El Salvador;Direct;$ 0;30;$ 0.00;$ 0.00
2024;8;OE;LATAM;El Salvador;Agent Created;$ 0;5;$ 0.00;$ 0.00
2024;8;OE;LATAM;El Salvador;Unknown;$ 0;2;$ 0.00;$ 0.00
2024;8;OE;LATAM;El Salvador;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;8;OE;LATAM;El Salvador;Mobile App;$ 0;65;$ 0.00;$ 0.00
2024;8;OE;LATAM;El Salvador;TV Cable;$ 8,765;0;$ 8,764.98;$ 0.00
2024;8;OE;LATAM;Guatemala;SEM-Brand;$ 2,723;394;$ 0.00;$ 0.00
2024;8;OE;LATAM;Guatemala;SEO;$ 0;51;$ 0.00;$ 0.00
2024;8;OE;LATAM;Guatemala;Direct;$ 0;46;$ 0.00;$ 0.00
2024;8;OE;LATAM;Guatemala;Agent Created;$ 0;10;$ 0.00;$ 0.00
2024;8;OE;LATAM;Guatemala;Unknown;$ 30;33;$ 0.00;$ 0.00
2024;8;OE;LATAM;Guatemala;Desktop LP Login;$ 0;5;$ 0.00;$ 0.00
2024;8;OE;LATAM;Guatemala;Mobile App;$ 0;145;$ 0.00;$ 0.00
2024;8;OE;LATAM;Guatemala;TV Cable;$ 19,861;0;$ 19,860.99;$ 0.00
2024;8;OE;LATAM;Honduras;SEM-Brand;$ 1,584;342;$ 0.00;$ 0.00
2024;8;OE;LATAM;Honduras;SEO;$ 0;32;$ 0.00;$ 0.00
2024;8;OE;LATAM;Honduras;Direct;$ 0;42;$ 0.00;$ 0.00
2024;8;OE;LATAM;Honduras;Agent Created;$ 0;4;$ 0.00;$ 0.00
2024;8;OE;LATAM;Honduras;Unknown;$ 0;10;$ 0.00;$ 0.00
2024;8;OE;LATAM;Honduras;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;8;OE;LATAM;Honduras;Mobile App;$ 0;86;$ 0.00;$ 0.00
2024;8;OE;LATAM;Honduras;TV Cable;$ 11,732;0;$ 11,732.52;$ 0.00
2024;8;OE;LATAM;Mexico;SEM-Brand;$ 100,918;6,475;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;SEO;$ 0;1,011;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;Direct;$ 0;589;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;Agent Created;$ 0;309;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;Unknown;$ 301;343;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;Brand;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;Desktop LP Login;$ 0;51;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;Mobile App;$ 0;1,058;$ 0.00;$ 0.00
2024;8;OE;LATAM;Mexico;TV Cable;$ 171,963;0;$ 171,963.36;$ 166,900.57
2024;8;OE;LATAM;Nicaragua;SEM-Brand;$ 750;233;$ 0.00;$ 0.00
2024;8;OE;LATAM;Nicaragua;SEO;$ 0;18;$ 0.00;$ 0.00
2024;8;OE;LATAM;Nicaragua;Direct;$ 0;26;$ 0.00;$ 0.00
2024;8;OE;LATAM;Nicaragua;Agent Created;$ 0;3;$ 0.00;$ 0.00
2024;8;OE;LATAM;Nicaragua;Unknown;$ 0;17;$ 0.00;$ 0.00
2024;8;OE;LATAM;Nicaragua;Desktop LP Login;$ 0;3;$ 0.00;$ 0.00
2024;8;OE;LATAM;Nicaragua;Mobile App;$ 0;63;$ 0.00;$ 0.00
2024;8;OE;LATAM;Nicaragua;TV Cable;$ 7,139;0;$ 7,139.29;$ 0.00
2024;8;OE;LATAM;Panama;SEM-Brand;$ 1,298;192;$ 0.00;$ 0.00
2024;8;OE;LATAM;Panama;SEO;$ 0;37;$ 0.00;$ 0.00
2024;8;OE;LATAM;Panama;Direct;$ 0;16;$ 0.00;$ 0.00
2024;8;OE;LATAM;Panama;Agent Created;$ 0;7;$ 0.00;$ 0.00
2024;8;OE;LATAM;Panama;Unknown;$ 0;5;$ 0.00;$ 0.00
2024;8;OE;LATAM;Panama;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;8;OE;LATAM;Panama;Mobile App;$ 0;41;$ 0.00;$ 0.00
2024;8;OE;LATAM;Panama;TV Cable;$ 7,217;0;$ 7,216.70;$ 0.00
2024;8;OE;LATAM;Paraguay;SEM-Brand;$ 703;191;$ 0.00;$ 0.00
2024;8;OE;LATAM;Paraguay;SEO;$ 0;19;$ 0.00;$ 0.00
2024;8;OE;LATAM;Paraguay;Direct;$ 0;11;$ 0.00;$ 0.00
2024;8;OE;LATAM;Paraguay;Unknown;$ 0;12;$ 0.00;$ 0.00
2024;8;OE;LATAM;Paraguay;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;8;OE;LATAM;Paraguay;Mobile App;$ 0;30;$ 0.00;$ 0.00
2024;8;OE;LATAM;Paraguay;TV Cable;$ 7,245;0;$ 7,244.89;$ 0.00
2024;8;OE;LATAM;Peru;SEM-Brand;$ 7,895;1,274;$ 0.00;$ 0.00
2024;8;OE;LATAM;Peru;SEO;$ 0;463;$ 0.00;$ 0.00
2024;8;OE;LATAM;Peru;Direct;$ 0;103;$ 0.00;$ 0.00
2024;8;OE;LATAM;Peru;Agent Created;$ 0;49;$ 0.00;$ 0.00
2024;8;OE;LATAM;Peru;Unknown;$ 4;128;$ 0.00;$ 0.00
2024;8;OE;LATAM;Peru;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2024;8;OE;LATAM;Peru;Mobile App;$ 0;174;$ 0.00;$ 0.00
2024;8;OE;LATAM;Peru;TV Cable;$ 37,532;0;$ 37,532.52;$ 0.00
2024;8;OE;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 366,778.11
2024;8;OE;LATAM;Uruguay;SEM-Brand;$ 1,229;380;$ 0.00;$ 0.00
2024;8;OE;LATAM;Uruguay;SEO;$ 0;50;$ 0.00;$ 0.00
2024;8;OE;LATAM;Uruguay;Direct;$ 0;40;$ 0.00;$ 0.00
2024;8;OE;LATAM;Uruguay;Agent Created;$ 0;6;$ 0.00;$ 0.00
2024;8;OE;LATAM;Uruguay;Unknown;$ 7;74;$ 0.00;$ 0.00
2024;8;OE;LATAM;Uruguay;Mobile App;$ 0;20;$ 0.00;$ 0.00
2024;8;OE;LATAM;Uruguay;TV Cable;$ 12,461;0;$ 12,461.05;$ 0.00
2024;8;OE;US_PR;United States;SEM-Brand;$ 85,477;2,714;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;SEO;$ 0;549;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;Direct;$ 0;403;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;Agent Created;$ 0;450;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;Unknown;$ 1,471;130;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;CTV-DV360;$ 4,895;0;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;Desktop LP Login;$ 0;66;$ 0.00;$ 0.00
2024;8;OE;US_PR;United States;Mobile App;$ 0;1,304;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;SEM-Brand;$ 3,366;1,336;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;SEO;$ 0;411;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;Direct;$ 0;175;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;Agent Created;$ 0;26;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;Unknown;$ 0;20;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;Brand;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;Mobile App;$ 0;54;$ 0.00;$ 0.00
2024;8;Open English Junior;Brazil;Brazil;TV Cable;$ 55,109;0;$ 55,108.73;$ 55,108.73
2024;8;Open English Junior;LATAM;Argentina;SEM-Brand;$ 686;251;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Argentina;SEO;$ 0;63;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Argentina;Direct;$ 0;49;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Argentina;Agent Created;$ 0;40;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Argentina;Unknown;$ 0;12;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Argentina;Mobile App;$ 0;59;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Argentina;TV Cable;$ 5,806;0;$ 5,805.84;$ 5,292.54
2024;8;Open English Junior;LATAM;Bolivia;SEM-Brand;$ 68;17;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Bolivia;SEO;$ 0;2;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Bolivia;Direct;$ 0;2;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Bolivia;Mobile App;$ 0;8;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Bolivia;TV Cable;$ 383;0;$ 383.34;$ 0.00
2024;8;Open English Junior;LATAM;Chile;SEM-Brand;$ 1,693;257;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Chile;SEO;$ 0;57;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Chile;Direct;$ 0;19;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Chile;Agent Created;$ 0;14;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Chile;Unknown;$ 0;7;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Chile;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Chile;Mobile App;$ 0;13;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Chile;TV Cable;$ 4,578;0;$ 4,578.32;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;SEM-Brand;$ 4,231;754;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;SEO;$ 0;101;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;Direct;$ 0;38;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;Agent Created;$ 0;61;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;Unknown;$ 0;18;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;Mobile App;$ 0;152;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Colombia;TV Cable;$ 14,552;0;$ 14,551.57;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;SEM-Brand;$ 127;29;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;SEO;$ 0;5;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;Direct;$ 0;4;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;Agent Created;$ 0;2;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;Unknown;$ 0;0;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;Mobile App;$ 0;15;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Costa Rica;TV Cable;$ 737;0;$ 737.02;$ 0.00
2024;8;Open English Junior;LATAM;Dominican Republic;SEM-Brand;$ 252;36;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Dominican Republic;SEO;$ 0;17;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Dominican Republic;Direct;$ 0;12;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Dominican Republic;Agent Created;$ 0;4;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Dominican Republic;Unknown;$ 0;3;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Dominican Republic;Mobile App;$ 0;43;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Dominican Republic;TV Cable;$ 1,357;0;$ 1,357.33;$ 0.00
2024;8;Open English Junior;LATAM;Ecuador;SEM-Brand;$ 187;45;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Ecuador;SEO;$ 0;18;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Ecuador;Direct;$ 0;13;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Ecuador;Unknown;$ 0;3;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Ecuador;Mobile App;$ 0;22;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Ecuador;TV Cable;$ 2,106;0;$ 2,106.12;$ 0.00
2024;8;Open English Junior;LATAM;El Salvador;SEM-Brand;$ 73;22;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;El Salvador;SEO;$ 0;3;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;El Salvador;Direct;$ 0;6;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;El Salvador;Agent Created;$ 0;2;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;El Salvador;Unknown;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;El Salvador;Mobile App;$ 0;15;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;El Salvador;TV Cable;$ 537;0;$ 537.41;$ 0.00
2024;8;Open English Junior;LATAM;Guatemala;SEM-Brand;$ 228;37;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Guatemala;SEO;$ 0;6;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Guatemala;Direct;$ 0;10;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Guatemala;Agent Created;$ 0;4;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Guatemala;Mobile App;$ 0;20;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Guatemala;TV Cable;$ 1,025;0;$ 1,024.92;$ 0.00
2024;8;Open English Junior;LATAM;Honduras;SEM-Brand;$ 281;30;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Honduras;SEO;$ 0;2;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Honduras;Direct;$ 0;8;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Honduras;Agent Created;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Honduras;Mobile App;$ 0;17;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Honduras;TV Cable;$ 687;0;$ 687.12;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;SEM-Brand;$ 3,526;429;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;SEO;$ 0;89;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;Direct;$ 0;118;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;Agent Created;$ 0;62;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;Unknown;$ 0;20;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;Mobile App;$ 0;134;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Mexico;TV Cable;$ 10,997;0;$ 10,996.78;$ 10,755.02
2024;8;Open English Junior;LATAM;Nicaragua;SEM-Brand;$ 62;16;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Nicaragua;SEO;$ 0;4;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Nicaragua;Direct;$ 0;4;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Nicaragua;Mobile App;$ 0;21;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Nicaragua;TV Cable;$ 457;0;$ 456.80;$ 0.00
2024;8;Open English Junior;LATAM;Panama;SEM-Brand;$ 117;30;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Panama;SEO;$ 0;5;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Panama;Direct;$ 0;4;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Panama;Unknown;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Panama;Mobile App;$ 0;5;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Panama;TV Cable;$ 472;0;$ 472.16;$ 0.00
2024;8;Open English Junior;LATAM;Paraguay;SEM-Brand;$ 2;8;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Paraguay;SEO;$ 0;3;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Paraguay;Direct;$ 0;1;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Paraguay;Mobile App;$ 0;9;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Paraguay;TV Cable;$ 344;0;$ 343.60;$ 0.00
2024;8;Open English Junior;LATAM;Peru;SEM-Brand;$ 927;241;$ 0.00;$ 0.00
2024;8;Open English Junior;LATAM;Peru;SEO;$ 0;57;$ 0.00;$ 0.00
